detector_type,rule_id,category,pattern,matched_phrase,expected_term,severity,confidence,retrieved_papers,source
tortured_phrase,TP-00891,tortured_phrase,"""fuzzy guideline""",fuzzy guideline,fuzzy rule,medium,0.87,203,🤷_tortured.csv
tortured_phrase,TP-00892,tortured_phrase,"""histogram balance""",histogram balance,histogram equalization (HE),medium,0.87,203,🤷_tortured.csv
tortured_phrase,TP-00893,tortured_phrase,"""synthetic concoction""",synthetic concoction,synthetic mixture,medium,0.87,203,🤷_tortured.csv
tortured_phrase,TP-00894,tortured_phrase,"""bogus positive"" AND ""false positive""",bogus positive,false positive,medium,0.87,203,🤷_tortured.csv
tortured_phrase,TP-00895,tortured_phrase,"""back engendering"" AND neural",back engendering,back propagation,medium,0.87,202,🤷_tortured.csv
tortured_phrase,TP-00896,tortured_phrase,"""wellness esteem""",wellness esteem,fitness value,medium,0.87,202,🤷_tortured.csv
tortured_phrase,TP-00897,tortured_phrase,"""figuring asset""",figuring asset,computing resources (see NIST https://bit.ly/NIST-CloudComputing),medium,0.87,202,🤷_tortured.csv
tortured_phrase,TP-00898,tortured_phrase,"""credulous Bayes""",credulous Bayes,naive Bayes,medium,0.87,202,🤷_tortured.csv
tortured_phrase,TP-00899,tortured_phrase,"""expectation exactness""",expectation exactness,prediction accuracy,medium,0.87,202,🤷_tortured.csv
tortured_phrase,TP-00900,tortured_phrase,"""time skylines""",time skylines,time horizons,medium,0.87,202,🤷_tortured.csv
tortured_phrase,TP-00901,tortured_phrase,"""named data sets""",named data sets,labeled datasets,medium,0.87,201,🤷_tortured.csv
tortured_phrase,TP-00902,tortured_phrase,"""keen framework""",keen framework,smart framework,medium,0.87,201,🤷_tortured.csv
tortured_phrase,TP-00903,tortured_phrase,"""adversely charged""",adversely charged,negatively charged,medium,0.87,201,🤷_tortured.csv
tortured_phrase,TP-00904,tortured_phrase,"""computer imaginative and prescient""",computer imaginative and prescient,computer vision,medium,0.87,201,🤷_tortured.csv
tortured_phrase,TP-00905,tortured_phrase,"""speaking neural network""",speaking neural network,Spiking Neural Network,medium,0.87,200,🤷_tortured.csv
tortured_phrase,TP-00906,tortured_phrase,"""dielectric steady""",dielectric steady,dielectric constant,medium,0.87,200,🤷_tortured.csv
tortured_phrase,TP-00907,tortured_phrase,"""Google Domestic""",Google Domestic,Google Home,medium,0.87,200,🤷_tortured.csv
tortured_phrase,TP-00908,tortured_phrase,"""statistic augmentation""",statistic augmentation,data augmentation,medium,0.87,200,🤷_tortured.csv
tortured_phrase,TP-00909,tortured_phrase,"""personalized remedies""",personalized remedies,personalized treatments,medium,0.87,200,🤷_tortured.csv
tortured_phrase,TP-00910,tortured_phrase,"""arbitrary woods""",arbitrary woods,random forest,medium,0.87,199,🤷_tortured.csv
tortured_phrase,TP-00911,tortured_phrase,"""element choice"" AND ""feature selection""",element choice,feature selection,medium,0.87,199,🤷_tortured.csv
tortured_phrase,TP-00912,tortured_phrase,"""electronic wellbeing record""",electronic wellbeing record,electronic health records,medium,0.87,199,🤷_tortured.csv
tortured_phrase,TP-00913,tortured_phrase,"""forecast exactness""",forecast exactness,prediction accuracy,medium,0.87,199,🤷_tortured.csv
tortured_phrase,TP-00914,tortured_phrase,"""keen city""",keen city,smart city,medium,0.87,198,🤷_tortured.csv
tortured_phrase,TP-00915,tortured_phrase,"""question set"" AND ""query set""",question set,query set,medium,0.87,198,🤷_tortured.csv
tortured_phrase,TP-00916,tortured_phrase,"""musical highlight""",musical highlight,musical feature,medium,0.87,198,🤷_tortured.csv
tortured_phrase,TP-00917,tortured_phrase,"""carbon secretion""",carbon secretion,carbon emission,medium,0.87,197,🤷_tortured.csv
tortured_phrase,TP-00918,tortured_phrase,"""x-beam diffraction""",x-beam diffraction,X-ray diffraction,medium,0.87,197,🤷_tortured.csv
tortured_phrase,TP-00919,tortured_phrase,"""innocent Bayes""",innocent Bayes,naive Bayes,medium,0.87,197,🤷_tortured.csv
tortured_phrase,TP-00920,tortured_phrase,"""Rheumatoid joint pain""",Rheumatoid joint pain,Rheumatoid Arthritis (RA),medium,0.87,196,🤷_tortured.csv
tortured_phrase,TP-00921,tortured_phrase,"""sunlight-based cell""",sunlight-based cell,solar cell,medium,0.87,196,🤷_tortured.csv
tortured_phrase,TP-00922,tortured_phrase,"""educated assent""",educated assent,informed consent,medium,0.87,195,🤷_tortured.csv
tortured_phrase,TP-00923,tortured_phrase,"""in this think about""",in this think about,in this study,medium,0.87,195,🤷_tortured.csv
tortured_phrase,TP-00924,tortured_phrase,"""CO2 effluent"" AND ""CO2 emission""",CO2 effluent,CO2 emission,medium,0.87,194,🤷_tortured.csv
tortured_phrase,TP-00925,tortured_phrase,"""irregular walks""",irregular walks,random walks,medium,0.87,194,🤷_tortured.csv
tortured_phrase,TP-00926,tortured_phrase,"""guide vector"" AND ""support vector""",guide vector,support vector,medium,0.87,194,🤷_tortured.csv
tortured_phrase,TP-00927,tortured_phrase,"""wormhole assault""",wormhole assault,wormhole attack,medium,0.87,194,🤷_tortured.csv
tortured_phrase,TP-00928,tortured_phrase,"""extricated highlights"" NOT specular",extricated highlights,extracted features,medium,0.87,194,🤷_tortured.csv
tortured_phrase,TP-00929,tortured_phrase,"""sunlight-based energy""",sunlight-based energy,solar energy,medium,0.87,194,🤷_tortured.csv
tortured_phrase,TP-00930,tortured_phrase,"""192 pieces""",192 pieces,192 bits,medium,0.87,194,🤷_tortured.csv
tortured_phrase,TP-00931,tortured_phrase,"""exactness, review""","exactness, review","precision, recall",medium,0.87,193,🤷_tortured.csv
tortured_phrase,TP-00932,tortured_phrase,"""cloud organization"" AND ""cloud network""",cloud organization,cloud network,medium,0.87,193,🤷_tortured.csv
tortured_phrase,TP-00933,tortured_phrase,"""warmth source""",warmth source,heat source,medium,0.87,193,🤷_tortured.csv
tortured_phrase,TP-00934,tortured_phrase,"""disappointment rate""",disappointment rate,failure rate,medium,0.87,192,🤷_tortured.csv
tortured_phrase,TP-00935,tortured_phrase,"""brilliant machine""",brilliant machine,smart device,medium,0.87,192,🤷_tortured.csv
tortured_phrase,TP-00936,tortured_phrase,"""arrangement execution""",arrangement execution,classification performance,medium,0.87,192,🤷_tortured.csv
tortured_phrase,TP-00937,tortured_phrase,"""sun-oriented cell""",sun-oriented cell,solar cell,medium,0.87,192,🤷_tortured.csv
tortured_phrase,TP-00938,tortured_phrase,"""assist vector machine""",assist vector machine,support vector machine (SVM),medium,0.87,192,🤷_tortured.csv
tortured_phrase,TP-00939,tortured_phrase,"""discourse blend""",discourse blend,speech synthesis,medium,0.87,192,🤷_tortured.csv
tortured_phrase,TP-00940,tortured_phrase,"""Nusselt quantity""",Nusselt quantity,Nusselt number,medium,0.87,191,🤷_tortured.csv
tortured_phrase,TP-00941,tortured_phrase,"""principal component assessment""",principal component assessment,Principal Component Analysis (PCA),medium,0.87,191,🤷_tortured.csv
tortured_phrase,TP-00942,tortured_phrase,"""upper appendage""",upper appendage,upper limb,medium,0.87,191,🤷_tortured.csv
tortured_phrase,TP-00943,tortured_phrase,"""utilitarian gatherings""",utilitarian gatherings,functional groups,medium,0.87,191,🤷_tortured.csv
tortured_phrase,TP-00944,tortured_phrase,"""Gaps in this Area of Study""",Gaps in this Area of Study,Research gaps,medium,0.87,191,🤷_tortured.csv
tortured_phrase,TP-00945,tortured_phrase,"""fully associated layer""",fully associated layer,fully connected layer (in a neural network),medium,0.87,190,🤷_tortured.csv
tortured_phrase,TP-00946,tortured_phrase,"""great tuning""",great tuning,fine tuning,medium,0.87,190,🤷_tortured.csv
tortured_phrase,TP-00947,tortured_phrase,"""cloud climate"" AND ""cloud computing""",cloud climate,cloud environment,medium,0.87,189,🤷_tortured.csv
tortured_phrase,TP-00948,tortured_phrase,"""brilliant agreement"" AND ""smart contract""",brilliant agreement,smart contract,medium,0.87,189,🤷_tortured.csv
tortured_phrase,TP-00949,tortured_phrase,"""CO2 secretion""",CO2 secretion,CO2 emission,medium,0.87,189,🤷_tortured.csv
tortured_phrase,TP-00950,tortured_phrase,"""standard blunder""",standard blunder,standard error,medium,0.87,188,🤷_tortured.csv
tortured_phrase,TP-00951,tortured_phrase,"""vitality sparing""",vitality sparing,energy saving,medium,0.87,188,🤷_tortured.csv
tortured_phrase,TP-00952,tortured_phrase,"""lymph hub""",lymph hub,lymph node,medium,0.87,188,🤷_tortured.csv
tortured_phrase,TP-00953,tortured_phrase,"""obscure qualities""",obscure qualities,unknown genes,medium,0.87,188,🤷_tortured.csv
tortured_phrase,TP-00954,tortured_phrase,"""blind temperature""",blind temperature,Curie temperature,medium,0.87,188,🤷_tortured.csv
tortured_phrase,TP-00955,tortured_phrase,"""message verification codes""",message verification codes,message authentication codes (MACs),medium,0.87,188,🤷_tortured.csv
tortured_phrase,TP-00956,tortured_phrase,"""small and medium-sized organizations (SMEs)""",small and medium-sized organizations (SMEs),small and medium-sized enterprises (SMEs),medium,0.87,188,🤷_tortured.csv
tortured_phrase,TP-00957,tortured_phrase,"""wellspring of vitality""",wellspring of vitality,source of energy,medium,0.87,187,🤷_tortured.csv
tortured_phrase,TP-00958,tortured_phrase,"""raw walnut shell""",raw walnut shell,???,medium,0.87,187,🤷_tortured.csv
tortured_phrase,TP-00959,tortured_phrase,"""esteem internet""",esteem internet,internet of value,medium,0.87,187,🤷_tortured.csv
tortured_phrase,TP-00960,tortured_phrase,"""invulnerable framework""",invulnerable framework,immune system,medium,0.87,187,🤷_tortured.csv
tortured_phrase,TP-00961,tortured_phrase,"""CRISPR related proteins""",CRISPR related proteins,CRISPR associated proteins,medium,0.87,187,🤷_tortured.csv
tortured_phrase,TP-00962,tortured_phrase,"""misfortune capability""",misfortune capability,loss function,medium,0.87,187,🤷_tortured.csv
tortured_phrase,TP-00963,tortured_phrase,"""well-being emergency""",well-being emergency,health crisis,medium,0.87,187,🤷_tortured.csv
tortured_phrase,TP-00964,tortured_phrase,"""CRISPR-related protein""",CRISPR-related protein,CRISPR-associated protein,medium,0.87,187,🤷_tortured.csv
tortured_phrase,TP-00965,tortured_phrase,"""elliptic bends""",elliptic bends,elliptic curves,medium,0.87,186,🤷_tortured.csv
tortured_phrase,TP-00966,tortured_phrase,"""fake neural organizations""",fake neural organizations,Artificial Neural Network (ANN),medium,0.87,186,🤷_tortured.csv
tortured_phrase,TP-00967,tortured_phrase,"""straight non-direct""~5",straight non-direct,linear and non-linear,medium,0.87,186,🤷_tortured.csv
tortured_phrase,TP-00968,tortured_phrase,"""k-implies bunching""",k-implies bunching,k-means clustering,medium,0.87,186,🤷_tortured.csv
tortured_phrase,TP-00969,tortured_phrase,"""square blunder""",square blunder,(mean) squared error,medium,0.87,185,🤷_tortured.csv
tortured_phrase,TP-00970,tortured_phrase,"""sun powered cell""",sun powered cell,solar powered cell,medium,0.87,185,🤷_tortured.csv
tortured_phrase,TP-00971,tortured_phrase,"""viewpoint proportion""",viewpoint proportion,aspect ratio,medium,0.87,185,🤷_tortured.csv
tortured_phrase,TP-00972,tortured_phrase,"""Alzheimer's infection""",Alzheimer's infection,Alzheimer's disease,medium,0.87,185,🤷_tortured.csv
tortured_phrase,TP-00973,tortured_phrase,"""top learning"" AND ""deep learning""",top learning,deep learning,medium,0.87,184,🤷_tortured.csv
tortured_phrase,TP-00974,tortured_phrase,"""irregular request""",irregular request,random order,medium,0.87,184,🤷_tortured.csv
tortured_phrase,TP-00975,tortured_phrase,"""convolution neural system""",convolution neural system,convolutional neural network (CNN),medium,0.87,184,🤷_tortured.csv
tortured_phrase,TP-00976,tortured_phrase,"""computerized mark""",computerized mark,digital signature,medium,0.87,184,🤷_tortured.csv
tortured_phrase,TP-00977,tortured_phrase,"""area of intrigue""",area of intrigue,region of interest,medium,0.87,184,🤷_tortured.csv
tortured_phrase,TP-00978,tortured_phrase,"""initiation likelihood""",initiation likelihood,initiation probability,medium,0.87,184,🤷_tortured.csv
tortured_phrase,TP-00979,tortured_phrase,"""examination drive""",examination drive,research initiative,medium,0.87,183,🤷_tortured.csv
tortured_phrase,TP-00980,tortured_phrase,"""k-implies grouping""",k-implies grouping,k-means clustering,medium,0.87,183,🤷_tortured.csv
tortured_phrase,TP-00981,tortured_phrase,"""computerized intelligence"" AND ""artificial intelligence""",computerized intelligence,artificial intelligence,medium,0.87,183,🤷_tortured.csv
tortured_phrase,TP-00982,tortured_phrase,"""characteristic choice"" AND ""feature selection""",characteristic choice,feature selection,medium,0.87,183,🤷_tortured.csv
tortured_phrase,TP-00983,tortured_phrase,"""ecological cataclysm""",ecological cataclysm,natural disaster,medium,0.87,182,🤷_tortured.csv
tortured_phrase,TP-00984,tortured_phrase,"""acknowledgment execution""",acknowledgment execution,recognition performance,medium,0.87,182,🤷_tortured.csv
tortured_phrase,TP-00985,tortured_phrase,"""provisional elements""",provisional elements,predicted functions,medium,0.87,181,🤷_tortured.csv
tortured_phrase,TP-00987,tortured_phrase,"""theoretical proteins"" AND ""hypothetical proteins""",theoretical proteins,hypothetical proteins,medium,0.87,181,🤷_tortured.csv
tortured_phrase,TP-00988,tortured_phrase,"""synthetic thinking"" AND ""artificial intelligence""",synthetic thinking,artificial intelligence,medium,0.87,181,🤷_tortured.csv
tortured_phrase,TP-00989,tortured_phrase,"""casing picture""~3",casing picture,picture frames,medium,0.87,181,🤷_tortured.csv
tortured_phrase,TP-00990,tortured_phrase,"""untrue positive""",untrue positive,false positive,medium,0.87,180,🤷_tortured.csv
tortured_phrase,TP-00991,tortured_phrase,"""information respectability""",information respectability,Data integrity,medium,0.87,180,🤷_tortured.csv
tortured_phrase,TP-00992,tortured_phrase,"""irregular backwoods""",irregular backwoods,random forest,medium,0.87,180,🤷_tortured.csv
tortured_phrase,TP-00993,tortured_phrase,"""proximity of the disease""",proximity of the disease,presence of the disease,medium,0.87,180,🤷_tortured.csv
tortured_phrase,TP-00994,tortured_phrase,"""open key cryptography""",open key cryptography,public key cryptography (PKC),medium,0.87,180,🤷_tortured.csv
tortured_phrase,TP-00995,tortured_phrase,"""articulation of qualities""",articulation of qualities,expression of genes,medium,0.87,179,🤷_tortured.csv
tortured_phrase,TP-00996,tortured_phrase,"""call tree"" AND ""decision tree""",call tree,decision tree,medium,0.87,179,🤷_tortured.csv
tortured_phrase,TP-00997,tortured_phrase,"""dimension function"" AND ""dimensional feature""",dimension function,dimensional feature,medium,0.87,178,🤷_tortured.csv
